대지위치,건물명,동_세부용도,연면적,호수,위도_user,경도_user
서울특별시 은평구 녹번동 83-58,샹그리라,"다세대주택 및 근린생활시설,업무시설",578.41,0,37.6026602,126.9284736
서울특별시 은평구 녹번동 83-62,다베로,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",1778.14,20,37.6024942,126.9275979
서울특별시 은평구 대조동 15-121,보성 리엔빌,"공동주택(아파트),업무시설(오피스텔),근린생활시설",1313.0,14,37.6090236,126.9306538
서울특별시 은평구 대조동 15-126,한성벨라루체,"업무시설(오피스텔), 근린생활시설(2호)",2000.89,68,37.6086596,126.9304053
서울특별시 은평구 대조동 15-127,엠케이뷰오피스텔,"업무시설(오피스텔),근린생활시설",1796.83,68,37.6086363,126.9302322
서울특별시 은평구 대조동 15-133,단홈그라치아,업무시설(오피스텔),1521.63,58,37.6085885,126.9292755
서울특별시 은평구 대조동 15-32,뉴캐슬,"아파트(도시형생활주택/원룸형),근린생활시설,업무시설(오피스텔)",1049.46,10,37.6087833,126.9294935
서울특별시 은평구 대조동 15-49,루체하임,"아파트,오피스텔,근린생활시설",2136.39,16,37.609176,126.9304115
서울특별시 은평구 대조동 15-58,서경 아파트,"공동주택(아파트) 및 근린생활시설, 업무시설(오피스텔), 노유자시설",2308.47,16,37.6094441,126.9296402
서울특별시 은평구 대조동 172-132,미래하임,"업무시설(오피스텔12호), 다세대주택(12세대)",2036.98,13,37.60963,126.9202848
서울특별시 은평구 대조동 172-75,호림리슈리안 아파트,"공동주택(아파트),업무시설(오피스텔),근린생활시설",3046.43,8,37.609268,126.9207282
서울특별시 은평구 대조동 179-21,주빌리5차,업무시설(오피스텔),1670.96,32,37.6075266,126.9225579
서울특별시 은평구 대조동 179-30,위산 엘리시움,"업무시설(오피스텔),근린생활시설",2190.51,57,37.6073077,126.9223516
서울특별시 은평구 대조동 179-47,파라곤하임,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",664.6,4,37.6071276,126.9226112
서울특별시 은평구 대조동 186-10,스타타운,"업무시설(오피스텔),공동주택(다세대주택)",743.43,9,37.6174622,126.9220068
서울특별시 은평구 대조동 186-25,연신내역마에스트로,"업무시설(오피스텔213호),근린생활시설(18호)",9207.49,231,37.6171305,126.9223933
서울특별시 은평구 대조동 186-3,연신엘피스,"업무시설(오피스텔),근린생활시설",3004.73,80,37.6174727,126.9221914
서울특별시 은평구 대조동 186-43,오피스텔 원,"업무시설(오피스텔), 단독주택",552.6,0,37.6168741,126.9223658
서울특별시 은평구 대조동 197-1,유진 아이디움,"업무시설(오피스텔),아파트(도시형생활주택),근린생활시설",9868.1,149,37.6178649,126.9207685
서울특별시 은평구 대조동 197-16,경인에버빌,"공동주택(아파트),업무시설(오피스텔),근린생활시설,노유자시설",1692.7,14,37.6174745,126.9204168
서울특별시 은평구 대조동 197-20,도원빌딩,"업무시설(근린시설및오피스텔),다세대주택",996.74,0,37.6172579,126.9208064
서울특별시 은평구 대조동 197-5,동양 오피스텔,근생 및 업무시설(오피스텔),1409.31,0,37.6173266,126.9206828
서울특별시 은평구 대조동 197-8,상지하우스,"다세대주택, 오피스텔",509.04,0,37.6175085,126.9206134
서울특별시 은평구 대조동 219-3,엘렌시아,"업무시설(오피스텔),다세대주택(도시형생활주택/단지형다세대),근린생활시설",1720.76,16,37.6157153,126.9187065
서울특별시 은평구 대조동 223-10,한리옥,업무시설(오피스텔),1541.51,38,37.6130708,126.9179897
서울특별시 은평구 대조동 223-3,보성리엔빌,업무시설 및 도시형생활주택,861.89,6,37.6127068,126.9179894
서울특별시 은평구 대조동 224-1,큐드림,"도시형생활주택(원룸형),업무시설(오피스텔)",389.94,0,37.6121962,126.918025
서울특별시 은평구 대조동 224-2,드림아파트,"다세대주택,제2종근린생활시설,업무시설",677.52,4,37.6119496,126.9179295
서울특별시 은평구 대조동 224-7,태경쉐르빌,"다세대주택(도시형생활주택/단지형다세대),업무시설(오피스텔)",999.35,9,37.61208329999999,126.9179081
서울특별시 은평구 대조동 26-10,스타타운 3차,"업무시설(오피스텔8호),공동주택(다세대주택),근린생활시설(3호)",999.81,11,37.6093553,126.9264571
서울특별시 은평구 대조동 26-11,서경하우스,"오피스텔, 다세대주택(도시형생활주택/단지형)",574.58,5,37.60931890000001,126.9262878
서울특별시 은평구 대조동 27-3,삼성빌리지원,"제2종근린생활시설(사무소),오피스텔(2호)및다세대주택(도시형생활주택/원룸형)",706.74,0,37.6094547,126.9263086
서울특별시 은평구 대조동 28-1,스위트오피스텔,"업무시설(오피스텔),다가구주택",1124.49,15,37.6099554,126.9266768
서울특별시 은평구 대조동 28-14,삼성빌리지,"제2종근린생활시설(사무소), 업무시설(오피스텔) 및 다세대주택",732.18,8,37.6094996,126.926455
서울특별시 은평구 대조동 28-19,서경하우스,"공동주택(다세대주택),업무시설(오피스텔)",517.98,4,37.6098109,126.926482
서울특별시 은평구 대조동 28-20,신영 오피스텔,"업무시설(오피스텔:12호),단독주택:1가구",650.18,12,37.6099057,126.9264128
서울특별시 은평구 대조동 28-7,대성에버빌,"업무시설(오피스텔),근린생활시설,공동주택(다세대주택)",599.44,6,37.6098312,126.9270026
서울특별시 은평구 대조동 29-15,동양빌,"오피스텔,도시형생활주택(원룸형),다세대주택",484.97,6,37.6094094,126.92579
서울특별시 은평구 대조동 29-5,금강블루,오피스텔 및 다세대주택,1079.56,6,37.6097321,126.9259114
서울특별시 은평구 대조동 31-16,유림하이빌,근린생활시설 및 오피스텔,1158.23,18,37.6100834,126.9263707
서울특별시 은평구 대조동 49-21,원창오피스텔,"근린생활시설,오피스텔",1184.15,27,37.6100536,126.9197732
서울특별시 은평구 대조동 59-46,서원피렌체,"업무시설(오피스텔),공동주택(다세대주택)",975.32,13,37.6076122,126.923417
서울특별시 은평구 대조동 59-65,금강블루,다세대주택 및 업무시설(오피스텔),1092.58,6,37.6074234,126.9232009
서울특별시 은평구 대조동 6-25,영화아파트,"아파트(도시형생활주택(원룸형)),근생,업무시설",1065.9,8,37.6110844,126.9277772
서울특별시 은평구 대조동 6-42,이지플오피스텔,업무시설(오피스텔),619.58,19,37.6111945,126.9277129
서울특별시 은평구 대조동 9-4,세양 오피스텔,업무시설(오피스텔),849.31,18,37.6106147,126.9283682
서울특별시 은평구 불광동 11-7,삼정스카이,"근린생활시설,업무시설및다세대주택",1456.82,0,37.6171855,126.9331774
서울특별시 은평구 불광동 12-2,세민하이파크,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설,노유자시설",2566.95,21,37.6174535,126.9332898
서울특별시 은평구 불광동 13-11,파크힐,"공동주택(다세대주택),업무시설(오피스텔)",1243.71,9,37.6188983,126.9331588
서울특별시 은평구 불광동 13-23,일원펠리체,"공동주택(다세대주택),업무시설(오피스텔),근린생생활시설",719.14,6,37.6180229,126.9333181
서울특별시 은평구 불광동 13-7,더클래스,"업무시설(오피스텔),근린생활시설",1373.21,26,37.6191928,126.9330126
서울특별시 은평구 불광동 221-1,유니파크,"업무시설(오피스텔),근린생활시설",769.96,14,37.6189257,126.9325282
서울특별시 은평구 불광동 221-3,미르라이프,업무시설 및 다세대주택,607.98,2,37.6187425,126.932355
서울특별시 은평구 불광동 221-53,대원에코빌,"다세대주택(도시형생활주택/원룸형), 업무시설(오피스텔)",750.98,4,37.6175102,126.9325745
서울특별시 은평구 불광동 221-54,온세샤인빌,다세대주택(도시형생활주택/원룸형) 및 업무시설(오피스텔),751.54,4,37.6173832,126.9325198
서울특별시 은평구 불광동 222-6,힐튼럭스빌,업무시설(오피스텔)및다세대주택(8세대),517.82,2,37.6174155,126.9327116
서울특별시 은평구 불광동 239-4,불광 하이츠,"다세대주택(도시형생활주택/원룸형), 업무시설(오피스텔)",977.82,8,37.61693959999999,126.932589
서울특별시 은평구 불광동 272-22,백운오피스텔,"업무시설,오피스텔(13호)",451.36,0,37.6123418,126.9300726
서울특별시 은평구 불광동 274-1,거장노블레스,"업무시설(오피스텔),공동주택(다세대주택)",999.74,11,37.6116632,126.9299553
서울특별시 은평구 불광동 274-7,경인에버빌,"업무시설(오피스텔:26호),근린생활시설(8호)",1217.57,34,37.6115299,126.9296582
서울특별시 은평구 불광동 281-110,샹그리라B동,"업무시설(오피스텔), 제2종근린생활시설",985.23,23,37.6107755,126.9316143
서울특별시 은평구 불광동 281-113,샹그리라,"업무시설(오피스텔), 근린생활시설",1038.46,23,37.6105915,126.9314777
서울특별시 은평구 불광동 281-123,썬하우스,"근린생활시설,업무시설 및 단독주택",447.98,0,37.61030909999999,126.9317939
서울특별시 은평구 불광동 281-129,온세파인빌,"근린생활시설,업무시설및다세대주택[도시형생활주택]",844.68,0,37.6100994,126.9315837
서울특별시 은평구 불광동 281-134,베라체,"공동주택(다세대주택), 업무시설(오피스텔), 근린생활시설",990.78,9,37.6103994,126.9313238
서울특별시 은평구 불광동 281-141,두진 아이브,"다세대주택(도시형생활주택/원룸형),업무시설(오피스텔)",872.61,8,37.6101145,126.9314125
서울특별시 은평구 불광동 281-16,해피하우스,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",523.95,7,37.6115254,126.9315303
서울특별시 은평구 불광동 281-17,스타타운,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",512.38,7,37.6114405,126.9316026
서울특별시 은평구 불광동 281-20,디앤제이하우징,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",664.52,7,37.6112894,126.9315734
서울특별시 은평구 불광동 281-22,디앤제이하우징,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",664.52,7,37.6114058,126.9314735
서울특별시 은평구 불광동 281-23,디앤제이하우징,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",995.87,9,37.6115398,126.9313563
서울특별시 은평구 불광동 281-32,유성아이비,"근린생활시설,업무시설 및 다세대주택",834.36,0,37.6112519,126.9313652
서울특별시 은평구 불광동 281-41,샹그리라,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",461.62,6,37.6113073,126.9311616
서울특별시 은평구 불광동 281-48,월계수하우스,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",530.35,7,37.6111755,126.9310607
서울특별시 은평구 불광동 281-49,샹그리라,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",539.88,7,37.6110915,126.9311317
서울특별시 은평구 불광동 281-50,서원피렌체,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",551.76,7,37.61100649999999,126.9312054
서울특별시 은평구 불광동 281-61,타디스주상복합,"업무시설(오피스텔),근린생활시설,공동주택(다세대주택)",994.77,24,37.6111494,126.9306905
서울특별시 은평구 불광동 281-67,불광동 아이반타운,업무시설,736.48,13,37.6106339,126.9309866
서울특별시 은평구 불광동 281-68,금화베스트빌,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",399.22,4,37.6107082,126.9309029
서울특별시 은평구 불광동 281-71,아이반 오스텔,"업무시설(오피스텔:10호),근린생활시설",482.86,13,37.6109351,126.9307106
서울특별시 은평구 불광동 281-72,세아오피스,업무시설,275.4,6,37.611013,126.9306443
서울특별시 은평구 불광동 281-89,디앤제이하우징,"공동주택(아파트), 업무시설(오피스텔), 근린생활시설",1200.51,8,37.6109805,126.9303795
서울특별시 은평구 불광동 285-11,경인에버빌,"업무시설(오피스텔),근린생활시설",1165.95,24,37.609784,126.9318289
서울특별시 은평구 불광동 305-1,디앤제이하우징,"업무시설(오피스텔),공동주택(다세대주택),근린생활시설",796.23,10,37.6183394,126.9233657
서울특별시 은평구 불광동 319-7,이룸뉴캐슬,제2종근생.업무.다세대주택(도시형 원룸 8세대),878.0,11,37.6200063,126.9243024
서울특별시 은평구 불광동 319-8,엘리사,"다세대주택(도시형생활주택/원룸형), 근린생활시설,오피스텔",712.33,10,37.6199381,126.9241627
서울특별시 은평구 불광동 483-11,해피플러스1,"제1,2종근린생활시설및아파트",2989.77,7,37.6238892,126.9202624
서울특별시 은평구 불광동 484-64,마하나임불광,"업무시설(오피스텔),근린생활시설",1934.0,74,37.62041019999999,126.9207151
서울특별시 은평구 불광동 484-73,효민아크로뷰,"공동주택(아파트),업무시설(오피스텔),근린생활시설",2139.09,17,37.620581,126.9204514
서울특별시 은평구 불광동 486-13,연신내역 트리플라 102동,"공동주택(아파트), 업무시설(오피스텔), 근린생활시설",1140.67,7,37.6203376,126.9209962
서울특별시 은평구 신사동 17-5,태평빌라,업무시설(오피스텔) 및 다세대주택(도시형생활주택/원룸형8세대),331.93,2,37.5989475,126.9098441
서울특별시 은평구 신사동 17-7,보성리엔빌,"공동주택(다세대주택),업무시설(오피스텔),근린생활시설",1662.82,19,37.5987841,126.9098357
서울특별시 은평구 신사동 19-147,승윤노블리안,"공동주택(아파트),업무시설(오피스텔)",5249.375,16,37.5973392,126.9092765
